age,temp,race,capitalgain,capitalloss,hoursperweek,income,sex_1
26,224361,4,0,0,75,0,1
43,124919,1,0,0,60,0,1
55,103654,4,0,0,20,0,0
25,306352,4,0,0,40,0,1
26,227858,4,0,0,48,0,0
43,150533,4,0,0,68,1,1
25,144478,4,0,0,40,0,1
22,254547,2,0,0,30,0,0
52,313243,4,0,0,55,1,1
61,149981,4,2414,0,5,0,0
42,125461,4,0,0,40,0,1
21,306967,4,0,0,40,0,0
44,192976,0,0,0,40,0,1
65,192133,4,2290,0,40,0,1
56,131608,4,0,0,10,0,1
33,339388,4,0,0,40,0,1
22,203240,4,0,0,40,0,0
43,83827,4,0,0,24,0,0
45,160440,4,0,0,42,0,1
42,108502,4,0,0,42,0,0
37,410913,3,0,0,40,0,1
56,193818,4,0,0,40,0,1
35,163582,4,0,0,16,0,0
40,103789,2,0,0,32,0,0
31,34572,4,0,0,55,0,1
26,43408,4,0,0,40,0,1
26,105787,4,0,0,40,0,1
42,90693,4,0,0,70,0,1
45,285575,1,0,0,40,0,1
47,56482,2,7688,0,50,1,1
22,496025,4,0,0,40,0,1
33,382764,4,0,0,40,0,1
37,259284,2,0,0,50,0,1
48,185385,4,0,0,98,0,1
57,286836,4,0,0,8,0,1
47,139145,4,0,0,60,0,0
58,44246,4,0,0,40,0,1
55,169611,4,0,0,40,0,0
52,133403,4,0,0,55,0,1
29,187327,4,0,0,40,0,1
42,180032,4,0,0,40,0,0
23,46561,4,0,0,60,0,1
23,86065,4,0,0,30,0,0
46,256014,4,0,0,60,0,1
30,188403,4,0,0,40,0,1
43,396758,4,0,1887,70,1,0
25,60485,4,0,0,30,0,0
32,271276,4,0,0,80,1,1
56,229525,2,0,0,40,0,1
33,34574,4,0,0,43,0,1
19,112432,4,0,0,10,0,1
20,105312,4,0,0,18,0,0
34,221396,4,0,0,40,0,1
34,304872,4,0,0,40,0,0
55,319733,4,0,0,40,0,1
55,176012,4,0,0,23,0,0
31,213750,4,0,0,45,0,1
30,248384,4,0,0,40,0,0
31,351187,4,0,0,40,0,1
51,138179,4,0,1876,40,0,1
59,50223,4,0,0,40,0,1
58,117477,2,0,0,36,0,0
40,194360,4,0,0,40,0,1
54,118108,2,0,0,40,0,1
25,90730,4,0,1977,40,1,1
18,38307,4,0,0,30,0,1
41,116391,4,0,0,40,0,1
57,210496,4,0,0,40,0,0
37,168475,4,0,0,40,1,1
46,174386,4,0,0,24,0,0
39,166744,4,0,0,38,0,0
19,375114,4,0,0,40,0,0
41,373469,4,0,0,40,0,1
54,339667,4,0,0,41,0,1
39,91711,4,0,0,40,1,1
41,82049,4,0,0,40,1,1
26,236242,4,0,0,30,0,0
57,140319,4,0,0,50,0,1
33,34080,4,0,0,40,1,1
56,204816,4,0,0,40,1,1
60,187124,4,0,0,40,0,1
22,72310,4,0,0,70,0,1
58,175127,4,0,0,40,0,1
48,205707,4,10520,0,50,1,0
45,236586,4,7688,0,55,1,1
18,71792,1,0,0,40,0,0
56,87584,4,0,0,40,0,0
48,136878,4,0,0,60,1,1
40,287983,1,0,2258,48,0,0
38,110607,4,0,0,32,0,1
58,109015,4,0,0,40,0,0
23,235071,4,0,0,50,0,1
63,88653,4,0,0,40,0,1
51,332243,4,0,0,45,0,1
22,291547,3,0,0,40,0,0
44,45093,4,0,0,70,0,1
46,161337,4,0,0,40,0,1
64,211222,4,0,0,40,0,1
32,295117,2,0,0,40,1,1
31,206541,4,0,0,40,0,1
36,238415,4,0,0,50,1,1
21,29810,4,0,0,50,0,0
30,108023,4,0,0,40,0,1
31,114324,2,0,0,40,0,0
54,172281,4,0,2051,50,0,1
59,197290,4,0,0,40,0,1
28,191177,4,0,0,20,1,0
57,562558,4,0,0,40,0,0
44,79531,4,0,0,45,0,1
53,157881,4,0,0,60,0,1
58,204816,4,0,0,60,1,1
19,185695,4,0,0,20,0,0
39,167482,4,0,0,50,1,1
31,83748,1,0,0,70,0,0
27,39232,4,0,0,40,0,1
46,236827,2,0,0,40,0,0
37,154410,4,0,0,40,0,1
27,135308,2,0,0,40,0,0
33,204042,4,0,0,55,0,1
20,308239,4,0,0,16,0,1
55,183884,4,0,0,45,0,1
39,98948,4,0,0,40,0,0
41,141642,4,0,0,40,0,0
30,162623,4,0,0,40,0,0
39,186934,4,0,0,40,0,1
28,179512,4,0,0,50,0,0
25,391192,4,0,0,24,0,1
31,87054,4,0,0,50,0,1
51,30008,4,0,0,60,0,1
24,113466,4,0,0,40,0,1
70,642830,4,0,0,32,0,0
23,182117,4,0,0,40,0,1
61,162432,4,0,0,40,0,0
45,242184,4,0,0,55,1,1
47,170850,4,4064,0,60,0,1
56,435022,4,0,0,50,0,0
79,120707,4,20051,0,35,1,1
20,170800,4,0,0,15,0,0
30,268575,1,0,0,40,0,1
27,269354,4,0,0,25,0,1
40,224232,4,0,0,40,1,1
60,153072,4,0,0,5,0,1
58,177368,4,0,0,40,1,1
71,163293,4,0,0,2,0,1
50,178530,4,0,0,60,1,1
29,183523,4,0,0,40,0,1
33,207267,4,3418,0,35,0,0
60,27037,0,0,0,40,1,1
33,176711,4,0,0,50,0,1
43,163215,4,0,0,35,1,0
33,394727,2,0,0,40,0,1
33,195488,4,0,0,52,0,0
32,443546,4,0,0,45,0,1
21,121023,4,0,0,9,0,0
38,51838,4,0,0,40,0,0
38,258888,4,0,0,35,1,0
39,189385,2,0,0,30,0,0
17,198146,4,0,0,15,0,0
21,337766,4,0,0,40,0,1
42,210525,4,0,0,20,1,1
42,185602,4,0,0,40,1,0
36,173804,4,0,0,40,0,0
32,251243,4,0,0,50,1,0
37,415847,4,0,0,40,1,1
28,119793,4,0,0,40,0,1
37,181705,4,0,0,40,0,1
50,182360,3,0,0,60,0,0
49,61885,4,0,0,40,0,1
40,146520,4,0,0,40,1,1
40,323790,4,0,0,40,0,1
49,146268,4,0,0,40,0,1
35,287031,4,8614,0,40,1,1
33,292217,4,0,0,40,0,1
24,88126,4,0,0,40,0,1
41,143046,4,0,0,40,0,0
43,401623,2,0,0,40,1,1
36,283122,4,0,1902,60,1,1
84,155057,4,0,0,20,0,1
23,260254,4,0,0,40,0,1
41,152292,4,0,0,50,1,1
55,138594,4,0,1977,45,1,1
30,523095,4,0,0,45,0,1
46,175262,1,0,0,40,0,1
55,323706,4,0,1902,40,1,1
34,316470,4,0,0,40,0,1
54,163815,4,0,0,60,0,1
27,72208,2,0,0,40,0,1
52,74784,4,0,0,40,1,0
36,383518,2,99999,0,40,1,0
25,266668,4,0,0,40,0,1
52,347519,4,0,0,55,1,1
24,336088,0,0,0,50,0,0
36,190350,2,0,0,40,0,0
31,204052,4,0,0,40,0,1
66,31362,4,0,0,20,0,1
90,155981,4,10566,0,50,0,1
67,195161,4,20051,0,60,1,1
22,269583,4,2580,0,40,0,1
47,26994,4,0,0,35,0,0
32,116539,4,0,1887,55,1,1
55,189933,4,0,0,50,0,1
32,101283,4,0,0,35,0,0
48,113598,2,0,0,40,0,0
21,188793,3,0,0,35,0,1
33,109996,4,0,0,40,0,0
27,195681,4,0,0,48,0,0
47,436770,4,0,0,40,0,0
18,84253,4,0,0,24,0,0
44,383493,4,0,0,60,1,1
23,216867,4,0,0,37,0,1
18,401051,4,0,0,35,0,0
56,83196,4,0,0,50,0,1
24,325596,4,0,0,35,0,1
43,187322,4,0,0,40,1,1
23,193949,4,0,0,60,0,0
26,133373,4,0,0,42,0,1
42,113324,4,0,0,40,0,1
23,178818,4,0,0,40,0,0
53,152810,4,0,0,40,0,1
51,335997,4,4386,0,55,1,1
40,436493,4,0,0,25,0,1
27,704108,4,0,0,50,0,1
24,150084,4,0,0,60,0,1
42,341204,4,0,0,40,0,0
41,187336,4,0,0,40,0,0
23,204209,4,0,0,10,0,1
42,206066,4,0,0,65,0,1
38,63509,4,0,0,40,1,1
63,391121,4,0,0,30,0,1
31,56026,4,0,0,40,0,1
18,60981,4,0,0,4,0,0
21,228255,4,0,0,30,0,1
24,86745,1,0,0,40,0,0
55,234327,4,0,0,40,0,1
20,59948,2,114,0,20,0,0
31,137814,4,0,0,30,0,0
23,167692,4,0,0,20,0,0
35,245090,4,0,0,40,0,1
51,256963,4,0,0,60,0,1
19,160033,4,0,0,30,0,0
38,289430,4,0,0,56,0,1
52,305053,4,0,2051,40,0,1
70,172370,4,0,0,25,0,1
53,320510,4,0,0,40,0,1
59,171355,4,0,0,40,1,1
39,65027,4,0,0,43,0,1
18,215190,4,0,0,20,0,0
41,149385,4,0,0,30,0,0
19,169324,4,0,0,10,0,1
24,138938,4,0,0,40,0,0
25,557082,4,0,0,38,0,0
32,273287,2,0,0,40,0,1
34,77209,4,0,1902,60,1,1
35,317153,4,0,0,40,0,0
50,95469,4,7298,0,45,1,1
18,302859,4,0,0,20,0,1
37,333651,4,0,0,42,0,1
30,177596,4,0,0,36,0,0
40,157240,4,15024,0,30,1,0
22,184779,4,0,0,40,0,0
50,138358,2,0,0,28,0,0
70,176285,4,0,0,23,0,0
43,102180,4,0,0,40,1,1
77,209507,4,0,0,40,0,1
30,229741,4,0,0,40,0,1
33,324546,4,0,0,39,0,1
51,337195,4,0,1902,50,1,1
58,194068,4,0,1977,50,1,1
22,250647,4,0,0,12,0,1
33,477106,2,0,0,40,0,1
27,104329,4,0,0,40,0,1
35,224566,4,0,0,60,0,1
32,169841,4,0,0,55,0,0
41,42563,4,0,0,25,1,0
37,31368,4,0,0,40,0,1
17,132755,4,0,0,15,0,1
50,279129,4,0,0,55,1,1
31,86143,1,0,0,40,0,1
54,44172,4,0,0,38,0,0
23,93076,2,0,0,40,0,1
40,146653,4,0,0,20,0,0
29,221366,4,5013,0,40,0,1
38,189404,4,0,0,35,0,1
30,172304,4,0,0,55,0,1
20,116666,1,0,0,8,0,1
43,64112,4,0,0,50,0,1
25,55718,4,0,0,25,0,1
39,126675,4,0,0,50,1,1
48,102112,4,0,0,50,1,1
41,226505,4,0,0,40,0,0
24,211527,4,0,0,30,0,1
20,175069,4,0,0,40,0,1
25,25249,4,0,0,40,0,0
57,73411,4,0,0,40,1,1
39,207185,4,0,0,35,1,0
66,127139,4,0,0,40,1,1
34,41809,4,0,0,40,0,0
36,297449,4,14084,0,40,1,1
46,141483,4,0,0,40,0,0
42,117227,4,0,0,45,0,0
46,377401,4,0,1902,70,1,1
34,167063,4,0,0,40,0,1
43,253759,2,0,0,40,0,0
42,183096,4,0,0,40,0,0
31,269654,4,0,0,48,0,1
70,293076,4,0,0,30,0,1
32,34104,4,0,0,40,0,1
46,80057,4,0,0,40,1,1
42,369781,4,0,0,25,0,1
21,223811,4,0,0,40,0,1
24,163053,4,0,0,40,0,0
23,189461,4,0,0,55,0,1
50,145166,4,7298,0,40,1,1
37,86310,4,0,0,45,0,0
19,263224,4,0,0,30,0,0
44,280362,4,0,0,40,1,1
29,301031,2,0,0,40,0,1
30,74966,4,0,0,24,0,0
36,254493,4,0,0,44,0,1
49,204241,4,0,0,45,0,1
29,225024,4,0,0,40,0,1
45,148222,2,0,0,40,0,0
75,113868,2,0,0,20,1,1
42,132633,4,0,0,40,0,0
37,44780,4,0,0,40,0,0
51,86373,4,0,0,25,0,1
61,176753,4,0,0,48,0,1
33,164707,4,2174,0,55,0,0
50,370733,2,0,0,40,0,1
59,216851,4,0,0,40,0,1
25,137951,4,0,0,30,0,0
22,185279,4,0,0,16,0,1
56,159724,4,0,0,40,1,1
44,103233,2,0,0,40,0,0
35,63509,4,0,0,50,0,1
57,174353,4,0,0,40,0,1
47,168109,4,15024,0,50,1,1
27,159724,4,0,0,40,0,0
50,105010,4,0,2051,20,0,1
30,179112,2,0,0,40,0,1
46,364913,2,0,0,40,0,1
48,155664,4,0,0,60,1,1
61,230568,4,0,0,40,1,1
33,86492,4,0,0,87,0,1
40,71305,2,0,0,40,0,1
58,189933,4,0,0,65,1,1
46,191978,4,0,2392,50,1,1
35,38948,4,0,0,40,1,1
51,139127,4,0,0,50,0,0
37,301568,4,0,0,40,0,0
64,149044,1,0,2057,60,0,1
41,197344,4,0,0,54,0,1
18,32244,4,594,0,30,0,1
44,315406,4,0,0,88,0,1
41,47170,0,0,0,48,1,0
33,208785,4,10520,0,40,1,1
37,196338,4,0,0,16,0,0
34,269243,4,0,0,40,0,0
24,215115,4,0,0,40,0,0
20,117767,4,0,0,40,0,1
38,176101,4,0,0,40,0,1
28,138283,4,0,0,40,0,0
20,132320,4,0,0,45,0,1
22,471452,4,0,0,8,0,1
55,147653,4,0,0,73,0,0
20,49179,4,0,0,35,0,1
26,174921,4,0,0,40,0,0
20,95997,4,0,0,70,0,1
40,247245,4,0,0,40,0,0
33,67072,4,0,0,50,1,1
54,95329,4,0,0,50,0,1
24,107882,4,0,0,40,0,0
25,241825,4,0,0,46,0,1
18,79443,4,0,0,8,0,1
49,233059,4,0,0,60,0,1
17,226980,4,0,0,17,0,1
34,181087,4,0,0,45,0,1
37,305597,4,0,0,45,1,1
49,311671,4,0,0,40,1,1
74,129879,4,15831,0,40,1,0
37,83375,4,0,0,40,0,1
20,115824,4,0,1573,40,0,1
40,141657,4,0,0,35,1,0
34,50276,4,27828,0,40,1,1
30,177216,2,0,1740,40,0,1
44,228057,4,0,0,40,0,0
40,222848,2,0,0,32,0,0
58,121111,4,0,0,40,0,0
44,298885,4,0,0,40,0,1
42,149909,4,0,0,25,1,1
39,387430,4,0,0,18,0,1
19,121972,2,0,0,40,0,1
41,280167,4,15024,0,70,1,1
29,191355,4,0,0,40,0,1
34,112115,4,0,0,40,0,1
38,104094,4,0,0,15,0,1
27,211032,4,41310,0,24,0,1
54,199307,4,0,0,48,0,0
40,205175,2,0,0,37,0,0
19,257750,4,0,0,25,0,0
17,191260,4,594,0,10,0,1
33,342730,4,0,0,52,0,1
80,249983,4,0,0,24,0,0
24,161508,4,0,0,50,0,1
28,338376,4,0,0,40,0,1
55,334308,4,0,0,30,1,0
21,133471,4,0,0,40,0,1
51,129177,4,0,0,38,0,0
19,178811,2,0,0,40,0,0
42,178537,4,0,0,24,0,0
60,235535,4,0,0,48,0,1
20,298155,2,0,0,40,0,0
51,145114,4,0,0,40,0,0
21,194096,4,0,0,40,0,0
37,191779,4,0,0,40,0,1
26,159732,4,0,0,52,0,1
42,170230,4,14084,0,60,1,0
40,104719,4,0,0,40,0,1
55,163083,4,0,0,40,1,1
33,403552,2,0,0,32,0,1
62,218009,4,0,1977,60,1,1
47,179313,4,0,0,30,0,0
26,51961,2,0,0,51,0,1
59,426001,4,0,0,20,0,0
70,176493,4,0,0,17,0,0
26,124068,4,0,0,20,0,0
47,108510,4,0,0,65,0,1
25,181528,4,0,0,43,0,0
52,173754,4,15024,0,60,1,1
46,169699,4,0,0,40,0,1
67,126849,0,0,0,20,0,1
34,204470,4,0,0,50,1,1
53,116367,4,4650,0,40,0,0
22,117363,4,0,0,35,0,0
39,106297,4,0,0,42,0,1
54,108933,4,0,0,35,0,1
24,190143,4,0,0,40,0,1
37,246677,4,0,0,38,0,0
38,175360,4,0,2559,90,1,1
41,210259,2,0,0,40,0,0
36,166304,4,0,0,33,0,1
43,303051,4,15024,0,40,1,1
39,49308,4,0,0,40,0,1
26,192262,4,0,0,45,0,1
49,192349,4,4650,0,40,0,0
37,48063,4,0,0,55,1,1
43,170214,4,0,0,50,1,1
54,51048,4,0,0,40,1,1
53,246562,4,0,0,40,1,1
57,215175,4,0,0,60,0,1
28,114967,4,0,0,40,1,1
29,464536,4,0,0,40,0,1
21,451996,4,0,0,40,0,1
51,138852,4,0,0,40,0,1
46,353012,4,0,0,40,0,1
50,321822,4,0,0,75,1,1
50,324506,1,0,0,48,0,0
36,162256,4,0,0,40,0,0
31,356689,4,0,0,40,0,1
20,260199,4,0,0,10,0,0
36,103605,4,0,0,40,0,1
38,316211,4,0,0,40,0,1
37,308691,4,0,0,45,1,1
39,194404,4,7688,0,40,1,1
18,334427,4,0,0,36,0,1
33,213226,4,0,0,50,0,1
35,342824,4,1151,0,40,0,0
23,33105,0,0,0,40,0,1
37,147638,1,0,0,36,0,0
25,315643,4,0,0,30,0,1
51,106257,2,0,0,40,0,1
35,342768,4,0,0,40,0,1
54,108960,4,0,0,40,0,1
66,168071,4,0,0,30,0,1
32,136935,2,0,0,13,0,0
37,188774,4,0,0,55,1,1
29,280344,4,0,0,40,1,1
45,202496,4,0,0,37,0,1
61,134768,4,0,0,40,0,1
40,175686,4,0,0,40,0,0
24,194748,4,0,0,49,0,0
49,61307,3,0,0,38,0,1
51,165001,4,25236,0,50,1,1
34,325658,4,0,0,40,0,1
28,201844,4,0,0,40,0,0
20,505980,4,0,0,40,0,1
30,185336,2,0,0,37,0,0
49,362795,4,99999,0,80,1,1
26,126829,4,0,0,40,0,1
63,264600,4,0,0,45,0,1
36,82743,4,0,0,55,0,1
63,125178,4,0,0,40,1,1
22,128487,4,0,0,10,0,0
40,321758,4,0,0,40,1,1
31,128220,4,0,0,35,0,0
49,176814,4,0,0,50,0,1
35,188069,4,13550,0,55,1,1
23,156423,4,0,0,20,0,0
25,169905,4,27828,0,40,1,1
34,157289,4,0,0,40,0,1
28,176972,4,0,0,45,1,1
44,171424,4,0,2205,35,0,1
33,91811,4,0,0,40,0,1
21,203924,4,2597,0,45,0,1
55,177484,2,0,1672,40,0,1
17,454614,4,0,0,8,0,0
75,242108,4,2346,0,15,0,1
61,132972,2,0,0,40,0,0
53,157947,4,0,0,40,0,0
26,177482,4,0,0,45,1,1
48,246891,4,0,0,50,1,1
28,158834,4,0,0,50,1,1
30,203834,1,0,0,50,0,0
29,110442,4,0,0,45,0,1
25,240676,4,0,0,40,0,0
37,192939,4,0,0,40,0,1
43,260696,4,0,0,55,0,0
40,55363,4,0,0,40,0,1
34,144949,4,0,0,45,1,1
55,116878,4,15024,0,30,1,1
31,357954,4,0,0,20,0,1
21,170038,4,0,0,40,0,0
32,190290,4,0,0,40,0,1
26,203279,1,2463,0,50,0,1
26,167761,4,0,0,50,1,1
44,138845,4,0,0,40,0,1
49,144844,4,0,0,52,1,1
21,161930,2,0,1504,30,0,0
26,55743,2,0,0,30,0,0
40,117721,4,0,0,60,0,1
19,116385,4,0,0,40,0,0
58,301867,4,0,0,40,0,1
61,238913,4,0,0,40,1,1
28,123983,1,0,0,63,0,1
26,165510,4,0,0,40,0,1
64,183513,4,0,0,25,0,0
42,119281,4,0,0,60,1,1
41,152629,4,0,0,40,1,1
45,110171,4,0,0,40,0,1
39,211440,4,0,0,50,1,1
41,359259,4,0,0,40,0,1
51,125796,2,0,0,40,0,0
34,39609,4,0,0,40,0,0
33,111567,4,0,1902,45,1,1
23,44064,4,0,2559,40,1,1
35,120066,0,0,0,60,0,1
41,132633,4,0,0,25,0,0
39,192702,4,0,0,50,0,0
41,166813,4,0,0,55,0,1
33,40444,4,0,0,40,0,1
22,290504,4,0,0,40,0,1
25,178505,4,0,1504,45,0,0
25,175370,4,0,0,40,0,0
77,72931,4,0,0,20,1,1
33,234542,4,0,0,40,0,0
66,284021,4,0,0,40,0,0
19,277974,4,0,0,35,0,1
44,111275,2,0,0,38,0,0
45,191776,4,25236,0,42,1,0
28,125527,4,0,0,50,0,1
19,38294,4,2597,0,40,0,1
43,313022,2,4386,0,40,1,1
39,179668,4,15024,0,40,1,1
33,198660,4,0,0,50,0,1
44,216116,2,0,0,40,0,0
62,200922,4,0,0,40,0,0
40,153372,4,0,0,50,1,1
41,406603,4,0,0,6,0,1
23,248344,2,0,0,30,0,1
48,240629,4,0,0,40,1,1
38,314310,4,0,0,45,0,1
37,259785,4,0,0,50,1,1
45,127111,4,0,0,55,1,1
29,178272,4,0,0,40,0,1
66,75134,4,0,0,25,0,0
19,195985,4,0,0,50,0,0
23,221955,4,0,0,39,0,1
34,177675,4,0,0,40,1,1
39,182828,4,0,0,45,0,0
33,270889,4,0,0,60,0,1
43,183096,4,0,0,10,0,0
27,336951,4,0,0,99,0,1
33,295589,2,0,0,35,0,1
26,289980,4,0,0,30,0,1
56,70720,4,27828,0,60,1,1
46,163352,4,0,0,36,0,1
38,190776,4,0,0,40,0,0
90,313986,4,0,0,40,0,1
72,473748,4,0,0,25,1,1
20,163003,1,0,0,15,0,0
29,183061,0,0,0,48,0,1
49,123584,4,0,0,75,0,1
23,120910,4,0,0,35,0,0
20,227554,2,0,0,18,0,0
57,182677,1,4508,0,40,0,1
46,214955,4,0,0,40,0,0
33,209768,4,0,0,40,1,1
24,258120,4,0,0,55,0,1
49,110015,4,0,0,45,0,1
54,152652,4,0,0,65,0,1
46,43206,4,0,1564,50,1,0
31,114639,4,0,0,50,0,1
43,221172,4,0,1977,40,1,1
18,128538,4,0,0,6,0,0
19,131615,4,0,0,40,0,1
46,353824,4,0,0,40,0,1
43,178417,4,0,0,40,0,1
58,178644,4,0,0,40,0,1
43,271665,4,0,0,45,0,1
37,223732,4,0,0,40,0,1
21,169003,2,0,0,25,0,1
52,338816,4,0,0,70,1,1
34,506858,4,0,0,32,1,1
28,265628,4,0,0,40,0,0
34,173495,4,0,0,40,0,1
29,177413,4,0,0,40,1,1
39,31670,4,0,0,65,0,1
49,154451,2,0,0,35,0,0
35,265535,2,0,0,50,1,1
31,118941,4,0,0,20,0,0
18,214617,4,0,0,30,0,1
47,265097,4,4386,0,40,1,1
46,276087,4,5013,0,50,0,1
43,124692,4,0,0,40,1,1
51,306784,4,4386,0,40,1,1
21,434102,4,0,0,40,0,0
18,387641,4,0,0,40,0,1
31,181824,4,0,1902,35,1,0
39,177907,4,0,1887,40,1,1
58,87329,4,0,0,48,0,1
36,263130,4,0,0,40,0,0
38,262882,4,0,0,40,0,0
31,37546,4,0,1902,35,1,0
19,27433,4,0,0,40,0,1
38,393945,4,0,0,36,0,0
26,173927,3,0,0,60,0,0
38,343403,4,0,0,16,0,0
36,111128,4,0,0,45,0,1
40,193882,4,0,0,45,1,1
25,310864,2,0,0,40,0,1
41,128354,4,0,0,25,1,0
33,113364,4,0,0,45,0,1
63,198559,4,0,0,16,0,1
51,136913,4,0,0,40,0,1
34,115488,4,0,0,40,0,1
33,154227,4,0,0,40,0,1
25,279667,4,0,0,45,0,1
30,281030,4,0,0,66,0,1
19,283945,4,0,0,25,0,1
47,454989,4,0,0,40,1,0
26,391349,4,0,0,40,0,0
21,166704,4,0,0,14,0,0
36,151835,4,0,0,60,1,1
60,199085,4,0,0,40,0,1
28,61487,2,0,0,40,0,1
19,120251,4,0,0,14,0,0
42,273230,4,0,0,90,0,1
36,358373,2,0,0,36,0,0
35,267891,4,0,0,38,0,0
22,234880,4,0,0,25,0,0
54,48358,4,0,0,40,1,1
36,96452,4,0,0,45,0,1
55,204751,4,0,0,65,0,1
57,375868,4,0,0,40,0,1
56,413373,4,0,0,36,0,1
24,537222,4,0,0,50,0,1
35,33975,4,0,0,40,1,1
51,162327,4,0,0,40,0,1
34,182691,4,0,0,44,0,1
36,300829,4,0,0,42,0,0
51,114508,4,0,0,40,0,0
46,214627,4,0,0,60,1,1
42,129684,2,5455,0,50,0,0
25,120041,4,0,0,40,0,0
22,361138,4,0,0,50,0,1
37,76893,4,0,0,40,0,1
48,205424,4,0,0,40,1,1
61,176839,4,15024,0,50,1,1
40,229148,2,0,0,40,0,1
58,154537,4,0,0,20,1,0
52,181901,4,0,0,20,0,1
18,152004,2,0,0,20,0,1
27,205188,4,0,0,40,0,1
48,30840,4,5013,0,45,0,1
63,66634,4,0,0,16,0,1
38,180220,4,0,0,60,0,1
31,291052,4,0,2051,40,0,1
40,99651,4,0,0,60,0,1
41,327723,4,0,0,40,0,1
28,32291,4,2174,0,40,0,0
31,345122,4,14084,0,50,1,1
32,127384,4,0,0,55,1,1
30,363296,2,0,0,72,0,1
39,86551,4,0,1876,40,0,1
28,30070,4,0,0,50,0,1
31,595000,2,0,0,35,0,0
21,152328,4,0,0,20,0,1
33,177824,4,0,0,40,0,0
44,111483,4,0,0,40,1,1
22,199555,4,0,0,25,0,1
42,50018,4,0,0,40,0,1
36,218490,4,0,0,35,0,1
39,49020,4,0,1974,40,0,1
61,213321,4,0,1672,40,0,1
31,159187,4,0,0,40,0,1
21,83033,4,0,0,25,0,0
39,31848,4,2829,0,90,0,1
34,24961,4,0,0,80,0,1
21,182117,4,0,0,15,0,1
75,146576,4,0,0,48,1,1
21,176690,4,0,0,24,0,1
81,122651,4,0,0,15,0,1
54,149650,4,0,0,40,0,1
34,454508,4,0,0,65,0,1
54,269068,1,99999,0,50,1,1
41,266530,0,0,0,45,0,1
61,198542,4,0,0,40,0,0
63,133144,4,2580,0,20,0,1
24,217961,4,0,0,40,0,1
20,221661,4,0,0,40,0,0
44,60735,4,0,0,60,0,0
47,121124,4,0,0,40,1,1
31,48588,4,0,0,40,0,1
41,48087,4,0,1590,40,0,1
53,240138,4,0,0,60,0,1
63,273010,4,3471,0,40,0,0
44,104196,4,0,0,45,1,1
37,230035,4,0,0,46,1,1
28,38918,4,0,0,50,1,1
71,205011,4,0,0,10,0,1
57,176079,4,0,0,40,0,0
22,180052,4,0,0,10,0,1
33,173005,4,0,1848,45,1,1
30,378723,4,0,0,55,0,0
20,233624,4,0,0,40,0,1
28,192591,4,0,0,45,0,0
54,249860,2,0,0,10,0,0
20,247564,4,0,0,35,0,1
34,238912,4,0,0,40,0,1
21,190227,4,0,0,40,0,1
29,293287,4,0,0,40,0,0
51,180807,4,0,0,40,0,0
39,250217,2,0,0,70,0,0
19,217418,2,0,0,38,0,0
22,137510,4,0,0,40,0,1
59,163047,4,0,0,38,0,0
18,577521,4,0,0,13,0,1
22,221533,4,0,0,20,0,1
42,255675,4,0,0,40,1,1
39,114079,4,0,0,40,0,1
31,155781,4,0,0,40,1,1
28,243762,4,0,0,40,0,0
22,113062,4,0,0,7,0,0
67,217028,4,0,0,40,0,0
17,110723,4,0,0,25,0,0
47,191858,4,0,0,40,1,1
23,179423,4,0,0,5,0,0
20,339588,4,0,0,40,0,0
22,206815,4,0,0,40,0,0
47,103743,4,0,0,40,0,1
49,235683,4,0,0,40,1,0
64,207321,4,0,0,20,0,1
35,197495,2,0,0,40,0,0
52,424012,4,0,0,40,0,0
29,178469,4,0,0,40,0,0
73,92886,4,0,0,40,0,0
38,214008,4,0,0,50,1,1
59,325732,4,0,1902,52,1,1
35,28572,4,4064,0,35,0,1
18,118376,4,0,0,15,0,0
24,51799,2,0,0,40,0,0
33,115488,4,0,0,50,0,1
40,190621,2,0,0,55,0,0
55,193568,4,0,0,40,0,0
44,192878,4,0,0,40,0,1
40,264663,4,0,0,60,0,0
22,234731,4,0,0,40,0,1
55,308373,4,0,0,40,1,0
45,205644,4,0,0,26,0,0
47,321851,4,0,0,50,1,0
56,206399,4,0,0,40,0,1
44,124563,2,0,0,40,0,1
32,198211,4,0,0,38,0,1
17,130795,4,0,0,20,0,1
44,71269,4,0,0,50,0,1
32,319280,4,0,0,80,0,1
35,125933,4,0,0,60,1,1
27,107236,4,0,0,40,0,1
32,32732,4,0,0,50,0,1
68,284763,4,0,0,70,0,1
20,112668,4,0,0,20,0,0
33,376483,2,0,0,40,0,0
24,402778,4,0,0,12,0,1
48,36177,4,0,0,45,0,1
45,125489,4,0,0,50,0,0
48,304791,4,0,0,40,0,0
28,209205,4,0,0,45,1,1
60,112821,4,0,0,35,1,1
39,178100,4,0,0,40,0,0
23,70261,4,0,0,30,0,1
23,186634,4,0,0,40,0,1
36,32958,4,0,0,40,0,0
25,254746,4,0,0,40,0,0
52,158746,4,0,0,40,0,1
35,140854,4,0,0,40,0,1
41,51506,4,0,0,40,0,1
45,189564,4,0,0,42,1,0
37,325538,4,0,0,40,1,1
58,213975,4,0,0,40,0,0
67,431426,4,0,0,2,0,0
48,199763,4,0,0,8,0,0
63,161563,4,0,0,48,0,1
24,252024,4,0,0,72,1,1
43,43945,4,0,0,40,1,1
36,178487,4,0,0,60,0,1
